Please Note,Princeton University does not consider student comment information provided to be official University course evaluation data; it does not take that information into consideration in approving courses for permanent status; and it does not take the information into consideration in making tenure or promotion decisions.,
"Solid SEL distribution requirement class and it's not too bad as a fifth class. Do note you canNOT PDF this class although it's not too bad to get an A-/A if you put in the studying. Do note that the exams are somewhat arbitrary and that you absolutely need to spend more time studying the textbook than the slides; exams are multiple choice but there are sometimes arbitrary questions that are not about the concepts and are about obscure dates/people. Still, Professor Pronin is a pretty good lecturer and I certainly found the class interesting enough.",,
"If you are interested in exploring the fields of psychology and/or neuroscience, there is no better place to start than with this class. Emily is a fantastic lecturer and you will get a good idea of whether or not you might enjoy this discipline. Overall, a very fairly graded class and an extremely easy PDF if needed.",,
"I enjoyed this class. Lecture is interesting and Prof Pronin is an engaging lecturer, but the exams rely very little on what is done in lecture. Basically read the textbook chapters in and out to do well on the exams. Labs are also relatively straight forward and easy, just give yourself some time to do them. If you have Yeji as a lab instructor, she is great - I would recommend her. Overall, this class is relatively easy though and I would recommend it if you need the distribution requirement.",,
Super easy and interesting way to fulfill a lab requirement. Would definitely recommend,,
"Easy fifth/SEL if you're good at memorization. Some lectures were more interesting than others, but all the material was well taught. Labs really weren't fun though.",,
Easiest lab course in the game.,,
"Definitely take this course if you need a lab requirement. The labs are pretty interesting and not too difficult. Read the textbook before the exams, there's a good amount of info in the textbook that's not in lecture",,
The course is nothing special...I have nothing against it but I am not in love with how much I've learned.,,
This class is a really great intro course if you are interested in psych. The labs are really straightforward and don't take too much time. The exams can be a little random but if you make sure to read or even skim the textbook you should be ok.,,
"Not a great course. If you're genuinely and extremely interested in psychology, then sure. Take it. But if you just want an easy A and the SEL requirement, I would look elsewhere. Honestly not worth it. Class is disorganized and I didn't find the lectures that interesting. Labs were just doing spreadsheets for three hours. It's not hard work, but it's annoying.",,
"The lab is not really connected to the course, do the textbook readings because exams are very specific",,
"The course is just fine. Take it as an easy fifth and/or SEL if you need it. The only thing is, some exam questions asked specifically about the textbook so make sure you do the readings rather than just going to lectures.",,
"You should take this course! It's absolutely necessary if becoming a PSY major, but also is a fantastic SEL for non-STEM kids. Knowing psychology is such a great skill to have, and this course teaches you all the basics. The lectures are pretty enjoyable, the work is manageable, and the labs are fantastic!",,
This is a fine class to take for your lab requirement. Lectures are interesting but labs do get boring.,,
I think if you're looking for something to fulfill the Science with Lab requirement this is one of the best options. Even though you can't PDF the material is reasonable and fairly engaging and the labs are pretty fun sometimes.,,
"If you need an SEL and are a Humanities/Social Sciences major with any interest in psychology, I strongly recommend this course!",,
"Make sure to keep up with the readings and ask for clarification if any questions arise. Also, ask to see mistakes from your exams, in order to make sure that those missed concepts stick.",,
"Do the readings and show uo to class, and you shouldn't have many problems.",,
Take dev psych instead,,
Very straightforward course if you want a science lab distributional. Professor Pronin is a great lecturer and none of the material is that complex. Labs are mostly busywork. Do the readings in the textbook; the exams draw on them as well as on the lecture material.,,
N/A,,
"I enjoyed taking this course! My only previous experience in learning psychology was AP Psychology, but I was able to follow along and learn much from this course even with my minimal experience. The readings were manageable and the lab assignments were graded leniently for the most part. Lectures were engaging, as the professor made efforts to interact with the students, asked stimulating questions, and was open to answering any student questions. To be successful in this class, make sure to do all of the readings! As for the lecture notes, the professor posted lecture slide handouts to Canvas before every lecture, which made the note-taking process very convenient.",,
If you are taking this to fulfill a prereq take another PDF class (you cannot PDF this one). The exams are multiple choice based and require lots of bland textbook memorization. Lecture are interesting nevertheless.,,
Do readings before class; take notes on them and then just integrate your lecture notes into your reading notes.It is not difficult to perform well on lab reports; just follow the instructions carefully.,,
