Please Note,Princeton University does not consider student comment information provided to be official University course evaluation data; it does not take that information into consideration in approving courses for permanent status; and it does not take the information into consideration in making tenure or promotion decisions.,
"***DO NOT TAKE THIS CLASS WITH YORAM SINGER.*** ...... COS 324 Spring 2020 with Yoram Singer has been the worst taught and most logistically disorganized class I have ever taken at Princeton. The only redeeming factor was TA Daniel Changyan Wang who was responsive to Piazza questions and emails. ???? [?LECTURES?] Lecture slides had many typos, and we were taught basics such as the Chain Rule from calculus that should have already been assumed as prior knowledge coming into the course. Many students who came in with a baseline understanding of machine learning didn't learn anything new. We spent the entire first half of the semester on linear regression, logistic regression, and linear classification. In the last week, we only made it to k-means clustering, the most basic topic in unsupervised learning. Barely anyone showed up to class due to the terrible quality of the lectures. After the move to online learning at the end of March, the professor misjudged the students? attitude and gave HTML animations rather than recorded lectures, and told students to figure them out. ???? [?ASSIGNMENTS?] Assignments 0, 1, 2 and 5 took at most 1 hour, so students were scammed into thinking this class was smooth sailing. However, Assignments 3 and 4 took upwards of 20 hours and were way too involved given the scope of the course so far. Assignments were routinely released late and had many substantial bugs. Most recently, the course staff used the term ?take-home exam? to assign two more assignments due after dean?s date, which is an unacceptable violation of university policy. But this was entirely due to their inability to stick to a schedule in the first half of the course. ???? [?COURSE STAFF and LOGISTICS?] TAs such as Edgar would no-show their own office hours. Logistical questions regarding grading policy and assignment due dates would go unanswered on Piazza for weeks. Yoram changed the grading policy of this class more than 5 times, and many promises were broken. First the class was graded out of 110%, with the lowest 10% (an optional midterm) being dropped. Then, the class was A/D/F (any passing grade would become an A), but a week later was changed to see your grade before the PDF deadline. Then, it was to see an estimate of your grade before the PDF deadline, but if you get below 40% on a single assignment you automatically get an F. In the end, grades ended up being curved down despite the pandemic (needed >91% to get an A-, cutoff for A never released). The midterm was misleadingly not optional despite the circumstances. Threatening students with an F undermined students? sanity. ????[?SUMMARY?] COS 324?s lack of transparency caused students much anxiety and stress. COS 324?s confusing assignments and condescending course staff (except for Changyan) robbed students of their spring semester. Ask yourself: do you want to have miserable panic attacks about this class while trying to attend to a billion other more important things in life? Do you want to do irritating assignments that are so full of bugs that TAs need to hold daily office hours for you to complete? Do you want to be gaslighted and routinely lied to about the necessary standards for passing the course by unaccommodating course staff, and then passive aggressively blamed for choices that the instructors made? If the answer to any of those questions is no, please save your mental health and ***DO NOT TAKE THIS CLASS WITH YORAM SINGER.*** @Prof. Singer, you can improve this class by announcing the grading policy proactively, clearly, transparently, having clear assignment deadlines, having the TAs stick to a set office hours schedule and show up, and staying true to your word when something is announced. And please be more open to constructive criticism instead of just getting defensive and blaming the students for your mistakes. Until you make those changes,  ... [more]",,
"As a graduating senior, I have had my fair share of poorly organized classes, but none as bad as this course. While it is understandable that remote learning may have impacted initial plans by the instructors, in my opinion it does not sufficiently excuse this disaster. The optimist in me would like to believe that the instructors had the best intentions by trying to vicariously cover all the material. However, they completely missed the tone among students who were diligently trying to overcome various personal challenges to just stay afloat in the course. For example, after assigning only two short projects in the first half of the course, the instructors gave four extremely buggy assignments in the latter half of remote learning that they themselves had to revise multiple times. These assignments were significantly longer than those from the first half, with some taking as long as 20 hours. Instructors were also generally unhelpful, even missing their own scheduled office hours and blaming it on students, and they often took months just to return grades and feedback. Quality of lectures also significantly deteriorated throughout the latter half of the semester. While the initial format of a weekly Monday prerecorded video lecture followed by a Wednesday Q/A session was very well-received among students, the professor decided to change it to just posting an HTML ?interactive? slide show for students to figure out themselves. After backlash from students, the professor began holding live Zoom lectures, but by the end of the semester, less than fifteen students would actually attend due to the poor quality of instruction. The professor did not even realize that he had been accidently referring to the course as ?COS 234? on his slides for almost the entire semester. Instructors also reversed course policies multiple times throughout the latter half and lost their credibility among students. For example, instructors initially informed the class that the course would be graded A/D/F as a result of remote learning. About a week later, the professor announced that the class would instead be graded optional P/D/F with the promise that students would be able see their final grades before deciding their grading option. Soon after that, the professor notified the course that the final exam had been changed to a take-home final assignment that was twice the length of a normal assignment and to be administered after Dean?s Date, the deadline to elect P/D/F grading. After ignoring frantic Piazza posts about this for a week, the professor revised the policy to drop the lowest assignment grade but requiring a score of > 40% on each assignment to pass the course. He also announced that he would no longer show students their course grades, stating that students should just calculate and estimate where they stand themselves from returned assignments, thus again contradicting his own earlier policies. During all this time, instructors systemically ignored Piazza posts with questions about course policies. In conclusion, I don?t think the instructors ever realized how deaf and insensitive they were during this stressful time for many students. On many occasions I considered emailing my Dean about blatant violations of university policies, but by the end of the semester I genuinely became afraid to ask course policy questions on Piazza in fear of retribution from instructors to my grade. The only light during this disaster was preceptor Daniel Changyan Wan, who tried his best by being helpful and communicative with students through additional office hours and diligent answering of Piazza posts.",,
"This material is so interesting, but unfortunately Professor Singer really struggled to teach it. He was consistently unprepared for lecture, usually changing the material on the slides 5 or 6 times EVERY lecture. The order of learning was good, but the delivery was very poor. So sad because the material itself is so interesting and has so much potential, but his organization of the class was extremely poor and haphazard.",,
"A good intro! If you've taken classes that already touched on some ML, like Computer Vision, NLP, or even ELE 464 this semester, you might find some parts a little slow. But it's still worth taking to really solidify that knowledge and gain more intuition.",,
"Definitely would recommend! Professor Singer is very kind and understanding. Note it is focused on theory and implementing algorithms from scratch more rather than applications as may be useful for for non-CS students wanting to apply ML to their science/social science independent work for example.Still, this class helped me understand the background behind ML methods I was using for my JP.",,
"I came into this class with expectations low (considering past reviews), but I was still hopeful that maybe the course staff could cobble together something decent. The course began as sort of a joke, since the assignments were super easy, lectures were simple and often ended early (Prof Singer spent like 20 minutes going over an animation of how dot product works and how to do chain rule). The midterm was only tangentially related to what we covered in class, it was super short and basically just math without really much to do with ML. On the bright side, course staff announced beforehand that the midterm would be extra credit, so no one really took it too seriously.After we moved to the online format, assignments suddenly became many times harder, and took many times longer, but on the whole they were decently interesting, albeit frustrating to debug. My biggest complaint is that the course staff changed the grading policy probably around 4-5 times over the second half of the semester. The biggest ones were going from A/D/F to PDF optional to a completely different grading scheme where every assignment would be 20% of the grade with one dropped (and if you got <40 points on any assignment you would automatically fail the class), then ON the afternoon of the PDF deadline date it was announced that the midterm would no longer be extra credit because apparently people's grades were too high. Out of a total 110 points, (6 assignments including the final with one dropped and 10 points from the midterm) you needed 100 or more to guarantee an A- or an A. ???? ???? ???? If people take the midterm with the expectation that it would be extra credit, then it is unfair to reverse the decision on the literal last day. If we had known that it wouldn't be extra credit, then we would have prepared more for it and the assignments.I appreciate that the course staff always tried to accommodate our needs and recognized the challenges of learning online, but I would have preferred some consistency.",,
"this is a surprisingly demanding course, both theoretically and on the programming/implementation side. Definitely brush up on your python skills.",,
"This course was pretty chill (definitely easier than it had been previous semesters) and Singer + the TAs were really nice and understanding (they gave us a lot of extensions, made the final easier bc of corona, etc). The biggest thing about it though was that it was pretty disorganized--they kept changing the grading policy and changing deadlines. Also, if you have to pick a preceptor try and get Changyan! He really felt like he knew the most and was always there to help.",,
"Prof. Singer makes it pretty easy to do well in this class, though it is disorganized. Changyan was an amazing TA",,
"This course does a good job at introducing students to machine learning. It is not the most challenging course, but it is definitely interesting. Would recommend.",,
Spring 2020 was awesome! The revamped course structure and instructors' approach definitely made me get to understand the intuition behind fundamentals in ML. Perfect intro class!,,
"Be aware that this course requires more mathematical proof experience then prerequisites indicate! I frequently had a hard time following the lectures, but I have also never gotten a better grade in a computer science course so make of that what you will (this might also be a unique circumstance due to the pandemic.) Although the class's structure frequently changed, Professor Singer and the TA's (especially Changyan) do genuinely want to help, and the TA's are quite responsive on piazza. All in all this class will give you some kind of overview of machine learning algorithms but not necessarily what you are looking for.",,
"The course is not as bad as some people might say. COVID definitely screwed some things up, but I wouldn't run away from this course even if there are some bad reviews. It seemed pretty accessible to me, someone who is not a COS major and does not have a lot of programming experience.",,
I certainly think this course is the best option for COS majors. The course is rough around the edges but every faculty member associated is extremely qualified. I think that students who take this course need to be much more responsible for their own learning to be able to get the most out of it.,,
Should be a great course under Adams,,
"Most of what was taught can be easily learned on your own. We covered the basics of ML and coded around 6 of the algorithms we learned about. Would recommend taking it if you don't have experience with ML and don't feel like spending a week learning this stuff on your own. As for workload, it's really light with a 5-10 hour assignment every week.",,
It is shocking intro to ML is this bad.,,
"While one could tell Prof. Singer tried to improve and revamp the course (which is appreciated), I think this course still needs to figure out how to make lectures more engaging. Assignments seemed fine (but were a lot of Numpy debugging).",,
Great course for machine learning.,,
