Please Note,Princeton University does not consider student comment information provided to be official University course evaluation data; it does not take that information into consideration in approving courses for permanent status; and it does not take the information into consideration in making tenure or promotion decisions.,
"It's a big time commitment, but you will learn a lot!",,
This course is structured really well and I highly recommend!,,
Really interesting course! Prof. Wayne is a really great lecturer.,,
Work hard,,
"This class is difficult and time consuming, and I don't think anybody will disagree with that. Be prepared to spend a sizable chunk, if not most, of your weekends on the assignments. Tests require a TON of studying, as they are very hard. That said, it is an excellently structured and taught course. Ibrahim is an amazing preceptor. If you like computer science, algorithms, etc. take this class. It is very information-based, as in you are learning concepts and ""facts"" about algorithms and data structures. Basically, take the class if you like cos.",,
"Personally, I would not be surprised if school makes taking this class mandatory for every student. It is that good and worth your time. You will learn a lot, and it will change your way of problem solving.",,
"Be prepared to spend a lot of time debugging, but assignments in general are pretty manageable (coming from someone whose only intro to coding before this was COS 126). Exams do require a lot of practice/studying, so be sure to keep that in mind/plan for it",,
"It is challenging compared to COS126. But, if you can put in work and effort into it, you can definitely succeed. Also, live lectures with Kevin Wayne are wonderful. They are very helpful so please go!",,
Do NOT start the assignments the day it is due.,,
Kevin Wayne = god. Great course. Super well organized. Learned a lot. 10/10,,
"As a non-COS major, this is honestly one of the most useful classes I've taken at Princeton. Lectures are very informative and the assignments let you work on some interesting applications. The exams can be pretty challenging.",,
Review lecture slides. Ask questions early.,,
"It's a great course, even if the breadth of topics explored may seem intimidating. Professor Wayne is an amazing lecturer and Maia Ginsburg is a very patient instructor. Just put a recurring reminder for the weekly quizzes so you don't miss them, and make sure you start fairly early on the assignments (they are not terrifyingly hard but it's easy to make mistakes or get stuck). It's an easy class if you keep up with the material!",,
great course! start of assignments early,,
Take it.,,
"kevin wayne is great. great assignments, good course!",,
"Chris Sciavolino is an awesome preceptor, super helpful, super energetic, and carried us through the Covid times. The lectures with Prof. Wayne (while they lasted) were great too, with tech interview questions and lots of interaction. Took this course right after COS126 and it's fitting because the assignments are also in Java. Genuinely a great course for studying algorithms, should you need them or are interested in them.",,
Reading the textbook is by far the best way to complete your understanding of concepts in lecture and be prepared for tests.,,
"Great Course! Wayne is a great prof. I mean they use the same tactics as in 126 so you won't really be surprised. But for the love of all things holy, spend time on the read me's.",,
"This is a challenging course, but I found it to be enriching! I took it as a requirement for the COS major, and I had heard that it was extremely difficult, but if you do well on the assignments and quizzes, that is a significant part of your grade. I really liked the assignments; they were challenging at times, but it felt really good to get them figured out. There are great resources for help, like Lab TAs and office hours, that I used much more in 226 than I did in 126. Be prepared to not understand every single thing at a particular moment, but you can ask for help from these resources and work through the assignments for the most part in order to figure it out. I did well on the assignments and quizzes, but not well on the exams. I think it is fairly difficult to do as well on the exams as on other parts of your grade, so don't be discouraged. I loved lectures with Professor Wayne and precept with Ibrahim. I also highly recommend partnering for your assignments!",,
"TAKE THIS COURSE!! Kevin Wayne is an AWESOME professor and you do not want to miss this opportunity. You will cover so many interesting topics, and I don't doubt this will be one of my favorite classes from Princeton. If you liked 126, you will LOVE 226.",,
"TAKE THIS COURSE! One of, if not my favorite course I've taken at Princeton. Wayne is a great lecturer, the material is fascinating and organized, and the assignments are well designed. Start the assignments early and don't forget to do the weekly quizzes.",,
Solid course on algorithms. The workload is medium. The grading is kinda harsh.,,
"Doing well on the programming assignments is important, but do not neglect the theoretical side. Prepare rigorously in advance for the exams.",,
"To do well on the exams, study old exams religiously. To do well on assignments, start them early and ask for help.",,
"Utilize all resources available, such as precepts and office hours, to better understand the material.",,
A great second COS course. Works great alongside COS217,,
A must take course for any STEM interested people!,,
"Like 217, this course benefits from years of accumulated instructor experience and what I imagine is careful tinkering with curriculum. It delivers an extremely high-quality experience in lecture and on assignments. Remember that extra resources are available for the assignments, including pre-recorded videos which can be really helpful. Bob Sedgewick's recorded lectures are all on YouTube and are great as well. Transitioning to remote during the coronavirus crisis was smooth for this course thanks to dedicated work by the lecturers and preceptors.",,
"Kevin Wayne is a fantastic lecturer. The assignments are all quite interesting and cool applications of what we learned in class. Overall, I would definitely recommend this course!",,
Stay on track with the lectures and actually remember how to do those quizzeria quizzes.,,
Great class! Make sure you give yourself some time for the assignments.,,
Take it if you liked 126 and have further interest in programmming/cs,,
Good course.,,
"if you understand everything on the practice exams, you'll do fine on the actual exams",,
"Take it! One of the best and career-relevant COS classes you'll ever take! However, be prepared to challenge yourself and work hard because the assignments and exams are both time-consuming and require clear understanding.",,
Make sure you have the time to really commit to learning the material.,,
Awesome class! Keep up with lectures and be prepared to learn a great deal!,,
Go to Lisa Jian's precept. By far the best preceptor.,,
Keep up with the lecture notes and complete the problems in the study guide to ensure you are understanding the material on a level ready for the exam.,,
"Take this course in a 4 to 5-course schedule only. Definitely take it if you have any interest, as it is incredibly educational and applicable to other courses and interviews.",,
Such a good course. Kevin is an amazing lecturer. Recommend taking if you have any interest in expanding your coding knowledge.,,
"Lab TAs can be very helpful w debugging, especially if you go to them with issues Saturday night or before then (which means starting assignments Friday ish, but it's worth it!). Now a prospective COS major!",,
