Please Note,Princeton University does not consider student comment information provided to be official University course evaluation data; it does not take that information into consideration in approving courses for permanent status; and it does not take the information into consideration in making tenure or promotion decisions.,
"This course is very strangely organized. It's described as a class that requires no previous programming experience, yet you cover almost none of the programming in lecture that you'll need to complete the problem sets. Instead, Professor Judd spends a ton of time going over very simple concepts that should take less than a minute to explain. It is not an exaggeration when I say we spent 30 minutes of a 50-minute lecture going over how to set the working directory in RStudio. While I did have programming experience and the first 80% of the semester was pretty easy, I can't say I'd recommend this course to  anyone who doesn't already have a working knowledge of coding (COS 126 would be enough). I also wish this class would focus more on the applied skills we need to actually do research (hypothesis testing) rather than spending weeks on simple calculations and looking at the mean/median of distributions. This course would also benefit from teaching ggplot2, which is the modern standard for visualization in R, instead of base graphics, which is used much less frequently. Overall, I'd say you should take SML 201 if your goal is to learn how to do data science rather than briefly touch on a bunch of statistical concepts and be thrown into the deep end for the coding assignments.",,
"I would strongly advise against taking this class unless you really have to. The lectures did not cover what was required in the weekly psets so be prepared to devote a lot of time to figuring it out or attend office hours/McGraw. There is also a lot more coding required for this class than they let on, and next to none of it is taught so unless you have already coded before it is going to be a steep learning curve.",,
"I didn't attend lectures because they were never applicable to the actual work we were doing. As long as you are able to teach yourself the stuff from the book, you will learn enough.",,
"This is a prereq so if you're SPIA you'll have to take it. Don't take with Prof. Judd, he knows what he's doing in terms of coding but he is a very new prof with virtually no teaching experience and cannot explain anything.  Try to get Perry Carter for precept, he's by far the most helpful preceptor and actually is much more involved with the students/answering questions than the main prof. This course in spring 2021 was absolutely miserable. Despite devoting a massive amount of time to the material and problem sets, I feel that I have learned virtually nothing about coding in R or applying the concepts we have learned to the data. This class is a total time suck and will leave you feeling discouraged about the POL/SPIA department. I seriously considered changing my major from SPIA to something else after this class because I was afraid of having to take another class like this one.",,
Do reconsider whether to take this course while Prof G Judd is teaching it,,
"Don't take this course unless you absolutely have to. I came in with statistics and coding language and it was still ridiculously difficult. Easy content was rendered incomprehensible by the poor teaching.  If you have to take it, make sure you're in Perry's precept, he's the only reason this course was bearable.",,
Start problem sets early because they take a while to complete. Take advantage of McGraw group study sessions and make sure to check the textbook for coding examples.,,
Fantastic course!,,
"You're going to have this course, so buckle up and get ready for a ride. Go to office hours and ask as many questions as you can because thats the only help you're gonna get. Just give it your best shot. Your gpa will probably take a hit, but thats what you do to be in the major you love right?",,
Utilize McGraw for problemsets!!!!,,
If you can have Zoey as a preceptor make sure to try and get her.,,
This course is difficult if you don't make a lot of time for it. Try to keep up with all of the reading and frequently practice R programming. It is not something that you can cram study for.,,
Don't take it unless you have to. They do not teach you how to code and you have to fend for yourself. The precepts and the lectures are incredibly unhelpful.,,
"If you're in SPIA you have to take it, but be warned it is DRAINING. Psets are difficult and midterm was insanely hard for pretty much everyone. If you want an A you are going to have put in many many hours per week. However Perry is the saving grace of this course! Being in his precept is an absolute must.",,
"I took this course with Professor Judd virtually. I think the online content probably impacted things, but lectures were so dry and either went way too in-depth into intuitive concepts or breezed through statistical concepts in a confusing way. You're probably taking this as a requirement, in which case it's really not too bad - I feel like most assignments were reasonable and although the midterm was a mess they cleaned up their act for the final. There are a lot of office hours so get help if you need it. Perry is a great preceptor so get him if possible. I genuinely was interested in the content which is why it is a shame the class was so unengaging and lectures were meh. I did learn a decent amount of R and a smattering of stats, but I don't really think the class accomplished what it is intending to.",,
"It's fine, nothing mind-blowing but I didn't hate it. COS experience helps, but is far from necessary.",,
This course is frustrating but you have to take it. I did like learning how to code but beware that the exams take way too long.,,
Go to office hours,,
"this course is pretty doable but it is rather annoying with the assignments and exams because they take a little while. read the textbook if you have professor gleason judd, as he is very by the book for his psets and lectures. thats the mistake i made, it wouldve helped a lot.",,
"If you can take this in the fall with the professor who does projects instead of the midterm and final, do it. I have heard that the partner projects help facilitate understanding and are kinder to your grade.",,
"Learn R first, get into Perry's precept if he is still teaching, and make time for McGraw (just build it into your schedule)",,
This class is very difficult and experience in R would be helpful. I recommend reading the textbook a lot.,,
"PERRY IS THE BEST PRECEPTOR TO EVER WALK ON THE GROUNDS OF PRINCETON. He carried this course in so many ways, answering the Ed Board questions, hosting optional Tidyverse tutorial sessions, hosting finals review sessions, holding a tight precept... I don't know how this course would function without him. The course itself teaches basic R-programming for stats, though I wish it really changed up its statistical measures (e.g., a lot of calculating means and medians). But it's about what you expect from an intro stats course, though I wish it were more theoretical.",,
"This isn't really a stats course so much as it's an intro to R course. Except, the R part is not taught super well. People without coding experience will likely struggle a little, and those with will still probably be pretty irritated by problem sets and exams that are super vaguely written. Doable, but not very fun.",,
"You are probably taking it because you have to for one reason or another, but overall good course. I took it for the pre-med prerequisite (over SML201) and it was a good experience overall.",,
takes up a lot of time,,
The textbook and the internet are your best friends.,,
"This is a hard class, especially virtually. Keep up with the readings, and practices. For problem sets, GO TO MCGRAW and make some friends! If Perry is there, take his precept; he's amazing!",,
"Take it for the analytical requirement and then be glad it's over. Even though learning to code in R is very cool and fun, it's kind of up to you to teach yourself in this class",,
"Do not take this course without some basic knowledge of R. The instruction on the coding is very minimal and most of the lectures focus on the statistical analysis component of the course. Try your hardest not to get behind, because the class moves very quickly and there really isn't a space to ask questions when you do get behind.",,
