Please Note,Princeton University does not consider student comment information provided to be official University course evaluation data; it does not take that information into consideration in approving courses for permanent status; and it does not take the information into consideration in making tenure or promotion decisions.,
Very useful class to understand basic macroeconomic concepts.,,
I mean is ECO101. It's easy if you pay attention. Textbook readings are NOT OPTIONAL. Blinder likes to talk about random irrelevant statistics in lecture so you need to read the textbook to actually understand concepts.,,
"This was honestly a very good class if you put in the work and were engaged with the material. Blinder did a great job incorporating current topics such as the 2020 pandemic, which made the class especially relevant. I took this class as an intended econ major, but I would highly recommend it over eco 300 even for non-econ majors as the material is highly relevant in understanding the reasoning behind current economic and political decisions in our world. A good class to PDF if you are a non-econ major, as it does require a bit of work to get an A.",,
Please consider taking this course especially if Professor Blinder is teaching it.,,
"This class is very well-taught with Professor Blinder. Mostly study your lecture notes and problem sets for exams, but reading the textbook is helpful in gaining a better understanding of the material.",,
Read the textbook.,,
"Professor Blinder is a gem - likely one of the most knowledgeable professors in the world teaching 100 level economics. Read the book (he wrote it) because it will give you everything you need for PSETs and tests. If you have to take it, it shouldn't worry you, if you don't have to take it, it's a good class to teach you how the global and domestic economy works.",,
"This course is actually really good for a 100-level course! Take it if you need it, Professor Blinder is awesome.",,
"If you are interested in learning about economics and don't have prior experience, then I would recommend this course. You will learn a lot, but you should be prepared to devote time to the readings each week if you want to do well. I highly recommend going to McGraw tutoring to get clarification on problem set problems you find challenging--very helpful!",,
the things you learn during lecture and the material you get tested on are very different,,
An easy to follow overview of macroeconomics!,,
Stay focused in lecture; any seemingly random detail could be important for exams. Take this course if you are interested in the financial crisis or pandemic.,,
"I'd highly recommend this course as an introduction to the subject! however, beware of the surprisingly high workload.",,
"Blinder is a great lecturer, collaborate on problem sets, good intro course to gauge your interest!",,
I think this is a good entry level course to take if you are interested in economics,,
Very average class and somewhat boring but a good intro to macroeconomics. If you put in the effort the readings and psets are manageable. Just make sure to study for exams since they are worth so much of your grade. If Dan is a preceptor take it with him because he is great and his extra materials are supremely helpful.,,
"Even though I learned that I am not a fan of economics, you can't deny that the class was pretty well organized, and if you are slightly interested in economics, it is a good course to take to understand the basics. The preceptors are top notch and really try to help make sure you understand everything.",,
Try to take with Blinder if you can. Class is not difficult if you're interested in the material.,,
"Do your own research alongside what you learn in this course. While Blinder does well in addressing inequality and austerity policies, there are lots of other critiques on orthodox, growth/GDP-centered economics which he doesn't address and that give off an overly simplistic impression of what our economic priorities should be. Recommend Rethinking Economics, CORE, Kate Raworth, and Economics for Inclusive Prosperity among other insightful perspectives on our economy.",,
Do the readings and assignments as well as attend all the precepts and lectures. I would suggest taking ECO101 with Professor Blinder if possible.,,
"Definitely take this with prof. Blinder and get Dan as your preceptor. Dan makes incredible review sessions and is extremely helpful in general. Before midterms/finals make sure to go to as many review sessions as you can - preceptors say they'll all cover the same thing but in fact they don't, so it's worth attending multiple ones. Pay close attention in the lectures cause exams very directly ask for lecture stuff.",,
Make sure you do all the readings and start the problem sets early.,,
"The textbook and lectures cover the same material for the most part, but it helps to experience both nevertheless.",,
This course is not too much work and very interesting. The contents are very pertinent to everyday events.,,
Do the readings to understand the lectures better.,,
"If you do the readings and go to lecture you should be fine. Professor Blinder explains the concepts pretty well, but if you get confused by a concept reviewing it and do the readings should help. There is a decent amount of content but if you keep up, this class isn't a ton of work and provides a really solid introduction to macro.",,
Do the readings.,,
DO the readings; you will def be tested. & go to office hours! prof blinder is super friendly.,,
Do the readings,,
"This is a good course. There is nothing that stands out initially, as it is an intro macro course. But the depth of understand about economic and political decisions that it helped me developed was very significant, and it was not until near the end of the course that I realized how much I had actually learned. Anyone with interests in social analysis who don't know much about econ should definitely take this at some point.",,
"This is an interesting course, and a good introduction to macroeconomics. The material is not too difficult to understand, and the time commitment is reasonable. Professor Blinder is a good instructor, and the class felt very topical throughout. Highly recommend if you are considering it.",,
Do the readings and pay attention to the math questions on the problem set.,,
Go to the lectures and pay attention. Give yourself time to work on the PSETs. Keep up with the readings because it can be easy to let them pile up.,,
"Keep up with the textbook readings and take good notes to supplement the lectures. All of the preceptors and professors are very helpful, so don't be afraid to ask questions and attend office hours.",,
Good course,,
This is a great course to take even if you already have AP credit.,,
